tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,year,month_April,month_August,month_December,month_February,month_January,month_July,month_June,month_March,month_May,month_November,month_October,month_September,Partly cloudy,Rainy,Overcast,Clear,Snow
21.1,6.3,13.0,21.1,6.3,12.9,6.1,66.0,0.0,0,0.0,none,0.0,0.0,37.92857142857142,16.2,193.6,1027.8,11.0,16.0,156.5,13.6,6,0.35,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.0,9.8,16.3,25.0,8.3,16.1,7.6,59.6,0.0,0,0.0,none,0.0,0.0,40.55714285714286,15.7,202.7,1026.5,40.8,16.0,156.9,13.6,6,0.39,2023,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25.1,13.5,18.4,25.1,13.5,18.4,10.9,63.7,0.0,0,0.0,none,0.0,0.0,43.18571428571428,12.6,191.1,1024.2,58.5,16.0,145.1,12.6,6,0.42,2023,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27.6,16.5,20.3,27.5,16.5,20.3,14.8,72.7,0.0,0,0.0,none,0.0,0.0,45.81428571428572,15.7,191.5,1021.1,66.5,16.0,95.1,8.2,6,0.46,2023,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
29.8,15.9,21.7,29.7,15.9,21.7,15.5,70.6,0.0,0,0.0,none,0.0,0.0,48.44285714285714,16.2,211.8,1018.4,50.1,16.0,122.4,10.5,6,0.5,2023,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25.0,17.9,20.7,25.0,17.9,20.7,16.5,77.4,0.989,100,8.33,rain,0.0,0.0,51.07142857142857,17.2,47.3,1015.9,90.2,15.8,80.3,6.9,4,0.53,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
26.2,12.7,17.1,26.2,12.7,17.1,12.7,75.9,0.889,100,12.5,rain,0.0,0.0,53.7,36.5,351.6,1010.9,79.8,16.0,90.5,7.8,6,0.56,2023,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
12.1,6.8,10.3,12.1,5.4,9.6,0.4,50.9,0.016,100,4.17,rain,0.0,0.0,37.1,24.7,351.5,1018.3,79.2,16.0,84.3,7.4,6,0.59,2023,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
9.9,4.2,6.8,6.6,0.9,3.5,-3.2,50.1,0.0,0,0.0,none,0.0,0.0,56.6,35.7,320.7,1021.2,42.1,16.0,122.3,10.5,6,0.62,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11.1,0.9,6.4,11.1,-2.6,4.4,-4.4,47.7,0.0,0,0.0,none,0.0,0.0,50.825,19.1,300.3,1032.2,20.5,16.0,133.9,11.6,6,0.65,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15.6,3.0,8.9,15.6,0.2,7.4,0.7,59.7,0.0,0,0.0,none,0.0,0.0,45.05,20.0,190.8,1030.9,12.2,16.0,135.6,11.5,6,0.69,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20.6,4.5,11.9,20.6,4.5,11.6,2.9,59.1,0.0,0,0.0,none,0.0,0.0,39.275,14.1,191.4,1023.6,54.2,16.0,126.8,10.9,6,0.72,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22.1,6.3,13.5,22.1,6.3,13.5,4.4,57.4,0.0,0,0.0,none,0.0,0.0,33.5,20.0,344.7,1018.0,32.4,15.9,132.4,11.9,6,0.75,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
18.3,8.4,13.2,18.3,6.1,12.8,6.0,63.0,0.0,0,0.0,none,0.0,0.0,32.7,14.2,76.1,1018.9,71.5,16.0,123.8,10.7,5,0.78,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22.5,13.1,17.5,22.5,13.1,17.5,8.3,57.1,0.0,0,0.0,none,0.0,0.0,31.9,19.8,224.0,1011.0,75.4,15.9,52.5,4.6,3,0.82,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
18.7,9.1,13.3,18.7,7.0,13.2,4.3,55.5,0.0,0,0.0,none,0.0,0.0,31.1,20.2,5.6,1017.6,41.8,16.0,139.1,11.9,6,0.85,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23.2,9.7,15.8,23.2,8.3,15.8,10.2,70.9,0.083,100,8.33,rain,0.0,0.0,30.3,21.4,202.0,1012.9,64.7,15.6,106.8,8.8,5,0.88,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
14.3,5.8,9.7,14.3,3.9,8.8,4.8,73.5,3.979,100,25.0,rain,0.0,0.0,29.5,19.8,314.3,1022.1,81.1,15.3,10.8,1.0,1,0.91,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
15.5,3.5,8.9,15.5,1.6,8.4,3.1,70.5,0.0,0,0.0,none,0.0,0.0,31.35,16.3,312.1,1027.5,38.2,15.8,122.4,10.6,6,0.95,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11.5,4.8,7.4,11.5,2.7,6.0,0.6,63.7,0.0,0,0.0,none,0.0,0.0,33.2,19.7,41.3,1031.3,53.5,16.0,105.2,9.1,5,0.98,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12.8,1.8,7.2,12.8,-1.0,6.0,1.4,67.8,0.0,0,0.0,none,0.0,0.0,35.05,21.3,172.5,1027.1,17.9,16.0,130.0,11.2,5,0.0,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16.0,4.8,10.3,16.0,2.7,9.8,0.6,53.3,0.0,0,0.0,none,0.0,0.0,36.9,22.3,316.3,1027.5,22.3,16.0,134.3,11.5,6,0.05,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15.0,3.9,9.5,15.0,2.3,8.8,2.8,64.7,0.0,0,0.0,none,0.0,0.0,31.7,21.3,177.2,1029.4,84.4,16.0,91.8,8.0,4,0.08,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20.7,4.9,12.2,20.7,2.7,11.8,3.0,56.5,0.0,0,0.0,none,0.0,0.0,35.3,14.5,197.4,1024.6,40.6,16.0,127.8,11.0,5,0.12,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
21.1,8.1,14.4,21.1,8.1,14.4,9.4,73.2,0.145,100,4.17,rain,0.0,0.0,38.9,22.5,187.4,1016.0,66.8,15.8,87.0,7.4,4,0.15,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
15.6,8.2,12.8,15.6,4.7,12.2,4.9,62.4,0.467,100,12.5,rain,0.0,0.0,59.0,31.4,331.1,1010.3,38.1,15.9,115.8,10.0,5,0.19,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
16.0,3.9,9.8,16.0,3.0,9.3,-1.9,46.5,0.0,0,0.0,none,0.0,0.0,38.9,20.1,285.7,1016.6,1.0,16.0,126.1,10.9,5,0.23,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10.5,4.1,7.1,10.5,1.1,5.5,-1.5,55.1,0.0,0,0.0,none,0.0,0.0,41.65,17.4,47.5,1027.1,56.1,16.0,68.7,5.9,3,0.25,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15.0,4.1,9.0,15.0,1.8,7.5,5.6,80.2,46.04,100,62.5,rain,0.0,0.0,44.4,26.0,84.9,1023.2,97.6,10.9,8.4,0.7,0,0.3,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
16.0,9.3,12.0,16.0,8.3,11.8,7.0,73.1,5.424,100,12.5,rain,0.0,0.0,54.5,33.1,321.3,1008.9,78.6,15.2,90.3,7.9,6,0.33,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
14.3,6.8,10.1,14.3,4.2,8.7,1.0,54.4,0.0,0,0.0,none,0.0,0.0,45.4,25.4,310.8,1014.8,14.6,16.0,122.2,10.4,5,0.37,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
13.2,4.6,8.6,13.2,1.6,7.0,0.3,56.9,0.0,0,0.0,none,0.0,0.0,27.7,28.2,336.8,1022.4,60.5,16.0,90.4,7.8,5,0.4,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6.6,0.9,3.7,6.6,-3.9,1.1,-6.1,49.4,0.0,0,0.0,none,0.0,0.0,40.2,24.4,33.3,1029.5,51.6,16.0,120.0,10.2,5,0.44,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8.3,1.8,5.3,7.8,-1.2,4.2,2.0,79.7,3.495,100,33.33,rain,0.0,0.0,52.7,12.9,47.2,1019.1,92.3,12.5,41.4,3.6,2,0.48,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
9.9,2.7,6.1,7.1,-1.3,3.5,-1.2,62.0,0.092,100,4.17,rain,0.0,0.0,65.2,32.8,307.2,1011.4,27.6,15.9,92.1,8.0,5,0.5,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5.6,-1.7,2.1,1.4,-6.8,-2.3,-9.8,42.2,0.022,100,4.17,rain,0.0,0.0,66.4,40.2,289.7,1017.3,55.9,16.0,104.0,9.0,4,0.54,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
4.4,-3.5,0.5,0.8,-7.7,-3.1,-11.3,41.8,0.0,0,0.0,none,0.0,0.0,61.46666666666667,16.2,216.8,1022.0,56.4,16.0,114.2,9.8,5,0.57,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12.3,-0.2,5.6,12.3,-2.7,3.8,-3.8,51.4,0.0,0,0.0,none,0.0,0.0,56.53333333333334,16.9,189.0,1021.3,56.3,16.0,100.5,8.7,5,0.61,2023,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10.6,4.1,7.5,10.6,3.1,6.1,2.9,73.4,3.121,100,25.0,rain,0.0,0.0,51.6,17.2,191.3,1019.9,78.6,14.0,25.5,2.2,1,0.64,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11.8,7.9,9.8,11.8,6.7,9.5,8.8,93.3,0.544,100,8.33,rain,0.0,0.0,46.66666666666667,10.5,173.4,1016.6,95.3,6.0,43.6,3.9,2,0.67,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
13.4,10.0,11.6,13.4,10.0,11.6,10.9,95.4,20.571,100,37.5,rain,0.0,0.0,41.733333333333334,11.2,44.6,1007.9,96.1,6.4,17.5,1.5,1,0.7,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
13.2,5.9,9.9,13.2,4.4,9.3,1.9,58.8,0.0,0,0.0,none,0.0,0.0,36.8,24.1,328.8,1011.4,79.7,15.8,56.5,4.9,3,0.73,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.0,4.8,7.2,10.0,2.0,5.5,-0.8,57.3,0.0,0,0.0,none,0.0,0.0,39.55,16.0,357.4,1017.3,74.6,16.0,81.8,7.1,5,0.75,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.1,3.3,5.6,3.7,0.7,2.3,-1.7,60.6,0.0,0,0.0,none,0.0,0.0,42.3,28.7,329.2,1018.0,81.6,16.0,34.8,3.0,2,0.8,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.9,1.5,4.9,7.0,-1.2,2.7,-3.0,56.9,0.0,0,0.0,none,0.0,0.0,46.4,23.0,205.2,1019.0,79.2,16.0,27.8,2.4,2,0.83,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14.3,3.0,7.7,14.3,3.0,7.5,1.1,65.1,0.0,0,0.0,none,0.0,0.0,50.5,14.4,165.3,1020.7,60.5,15.9,88.5,7.7,5,0.86,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13.5,3.0,8.2,13.5,0.8,7.6,3.3,72.9,0.0,0,0.0,none,0.0,0.0,54.6,11.0,148.9,1020.9,54.6,15.8,90.7,8.0,5,0.9,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17.2,7.2,13.3,17.2,2.8,12.9,11.5,89.0,26.665,100,54.17,rain,0.0,0.0,58.7,36.1,231.9,1011.2,95.0,11.8,8.9,0.7,1,0.93,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9.2,1.6,4.8,6.6,-2.9,1.3,-1.4,66.2,14.358,100,41.67,"rain,snow",0.0,0.1,62.1,32.0,309.2,1016.5,56.4,14.5,88.9,7.7,5,0.96,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
8.4,-0.8,3.8,5.5,-4.0,1.2,-3.5,60.2,0.0,0,0.0,none,0.0,0.0,48.7,19.8,205.0,1030.6,25.1,16.0,110.0,9.5,5,0.0,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11.0,0.9,5.4,11.0,-1.3,3.3,-5.1,51.2,0.0,0,0.0,none,0.0,0.0,35.3,23.0,300.6,1034.7,41.6,16.0,90.4,7.7,5,0.03,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.2,-1.4,3.8,8.3,-5.1,2.3,-7.2,46.8,0.0,0,0.0,none,0.0,0.0,31.5,12.2,265.8,1038.6,17.4,16.0,98.2,8.5,5,0.06,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16.1,0.8,7.2,16.1,-2.1,6.0,-2.8,51.9,0.0,0,0.0,none,0.0,0.0,27.7,18.5,229.8,1032.8,12.2,16.0,108.2,9.4,5,0.1,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14.9,2.6,7.7,14.9,1.2,7.3,0.6,63.7,0.0,0,0.0,none,0.0,0.0,34.1,13.8,91.3,1031.1,62.9,16.0,91.8,7.8,4,0.13,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.9,5.5,9.6,12.9,2.9,8.6,8.3,91.6,39.569,100,33.33,rain,0.0,0.0,40.5,27.2,32.0,1017.1,98.5,7.7,15.2,1.2,1,0.17,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
13.3,4.9,10.5,13.3,1.0,9.5,2.7,61.3,20.688,100,33.33,rain,0.0,0.0,71.6,42.5,305.7,996.8,88.3,14.0,80.0,7.0,5,0.2,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5.6,0.5,3.7,1.9,-3.1,-0.5,-6.4,47.9,0.0,0,0.0,none,0.0,0.0,59.8,33.9,302.6,1019.6,44.3,16.0,54.0,4.5,3,0.25,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.8,-1.8,3.0,6.7,-5.3,0.4,-6.9,50.0,0.0,0,0.0,none,0.0,0.0,56.43333333333333,16.2,328.1,1031.1,27.6,16.0,106.4,9.2,5,0.28,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.8,-0.1,4.6,7.1,-1.8,3.1,-3.8,56.2,0.0,0,0.0,none,0.0,0.0,53.06666666666666,17.6,342.7,1030.9,77.5,16.0,48.8,4.2,3,0.31,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.4,2.1,5.6,8.8,-0.1,4.6,-0.7,64.3,0.0,0,0.0,none,0.0,0.0,49.7,13.7,77.6,1030.5,80.2,15.9,90.9,7.9,4,0.35,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.4,2.6,6.2,8.4,0.7,5.1,2.4,77.3,0.0,0,0.0,none,0.0,0.0,46.33333333333333,12.2,143.9,1030.4,89.6,16.0,45.0,3.9,2,0.38,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.1,5.4,7.4,10.1,3.2,6.8,4.5,82.3,0.303,100,12.5,rain,0.0,0.0,42.96666666666667,10.3,64.2,1029.2,89.0,15.8,39.7,3.3,2,0.42,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16.0,4.8,9.0,16.0,3.1,8.1,4.5,74.8,0.0,0,0.0,none,0.0,0.0,39.6,10.5,44.9,1028.4,76.4,14.8,89.3,7.7,4,0.45,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.4,7.1,8.2,8.8,4.6,6.7,7.0,92.2,2.486,100,45.83,rain,0.0,0.0,36.233333333333334,14.0,52.1,1024.8,99.8,11.0,19.0,1.5,1,0.5,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
13.4,8.3,10.2,13.4,5.7,9.2,9.3,94.1,26.626,100,87.5,rain,0.0,0.0,32.86666666666667,16.1,37.1,1013.9,99.8,10.6,16.4,1.5,1,0.52,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
13.8,10.6,11.8,13.8,10.6,11.8,9.6,86.8,1.043,100,25.0,rain,0.0,0.0,29.5,16.0,303.8,1006.6,97.1,12.6,42.9,3.7,2,0.55,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12.2,7.8,10.0,12.2,4.8,9.1,1.4,55.3,0.0,0,0.0,none,0.0,0.0,43.8,25.9,319.4,1007.4,87.4,16.0,59.3,5.1,4,0.59,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.9,2.8,6.9,7.8,0.3,4.4,-1.8,54.5,0.0,0,0.0,none,0.0,0.0,50.0,27.8,266.8,1009.5,85.6,16.0,51.3,4.4,3,0.62,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.9,4.3,7.0,7.8,1.7,4.7,-1.9,53.6,0.0,0,0.0,none,0.0,0.0,37.1,22.0,232.4,1016.4,80.7,16.0,85.0,7.4,5,0.65,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.1,3.8,4.9,5.5,-0.4,2.4,0.7,74.7,0.011,100,4.17,rain,0.0,0.0,29.5,21.9,327.2,1017.6,90.3,16.0,11.7,0.9,1,0.68,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
7.7,2.0,4.7,4.9,-2.7,1.0,-3.2,57.3,0.0,0,0.0,none,0.0,0.0,47.4,29.1,327.5,1020.6,47.5,16.0,96.5,8.3,5,0.72,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8.8,0.9,4.4,7.0,-2.4,2.4,-3.0,59.5,0.0,0,0.0,none,0.0,0.0,49.45,14.2,210.8,1018.1,68.5,16.0,113.2,9.6,5,0.75,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8.1,0.7,4.7,5.5,-4.4,1.5,-3.8,55.2,0.0,0,0.0,none,0.0,0.0,51.5,35.0,329.2,1018.9,68.5,16.0,54.2,4.8,4,0.78,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.4,-2.4,0.9,2.1,-7.0,-2.2,-7.3,55.0,0.0,0,0.0,none,0.0,0.0,50.85,21.3,303.8,1026.9,44.5,16.0,132.6,11.6,5,0.81,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.4,0.8,2.7,0.9,-2.8,-0.8,-0.5,80.1,23.293,100,41.67,rain,0.0,0.0,50.2,27.3,24.4,1013.5,97.0,12.5,9.4,0.8,1,0.85,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
11.0,1.1,5.2,11.0,-1.8,2.2,-0.2,70.9,0.0,0,0.0,none,0.0,0.0,58.6,31.3,284.8,1009.2,70.5,14.8,89.0,7.7,4,0.88,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8.8,3.0,5.6,8.8,0.5,3.4,-2.0,59.1,0.0,0,0.0,none,0.0,0.0,42.6,23.4,304.7,1028.2,62.2,16.0,87.8,7.5,4,0.91,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14.0,3.5,8.6,14.0,-0.2,6.7,5.9,83.4,57.9,100,58.33,rain,0.0,0.0,75.0,50.3,135.8,1010.3,97.6,11.9,5.3,0.4,0,0.94,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
13.4,4.7,9.6,13.4,2.5,8.0,0.0,52.8,0.12,100,16.67,rain,0.0,0.0,66.1,33.7,254.5,997.7,70.8,16.0,47.3,4.0,4,0.97,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
11.2,0.5,5.8,11.2,-2.9,4.0,-1.4,60.9,0.0,0,0.0,none,0.0,0.0,29.5,18.1,209.4,1012.7,20.4,16.0,116.8,10.1,5,0.0,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11.3,1.1,6.6,11.3,-1.2,4.9,1.4,70.9,8.524,100,20.83,rain,0.0,0.0,49.4,28.3,115.4,1014.8,56.9,15.2,76.6,6.7,4,0.04,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
12.3,2.2,8.6,12.3,-1.8,6.5,1.3,64.2,1.177,100,20.83,rain,0.0,0.0,68.6,43.3,257.3,998.9,60.1,15.4,90.4,7.8,5,0.08,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
7.2,-0.6,2.0,3.3,-6.0,-2.6,-9.6,44.8,0.0,0,0.0,none,0.0,0.0,74.2,38.4,280.4,1015.5,35.7,15.9,93.0,7.9,5,0.11,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.7,-3.4,-1.9,-1.7,-6.8,-4.7,-6.4,74.9,6.948,100,54.17,"rain,snow",4.1,1.5,67.3,24.9,34.5,1023.5,98.0,6.9,12.3,1.0,1,0.15,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
-0.7,-6.7,-2.1,-4.5,-13.9,-7.8,-6.5,73.3,1.46,100,33.33,"rain,snow",2.3,4.9,60.4,38.7,337.9,1013.8,83.7,12.5,25.5,2.1,4,0.18,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
-1.6,-9.0,-5.0,-5.7,-14.5,-10.0,-15.4,45.0,0.0,0,0.0,none,0.0,3.1,35.3,22.1,256.5,1020.1,7.8,16.0,126.0,10.9,5,0.25,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.2,-4.8,-1.2,2.0,-8.9,-3.3,-9.8,52.1,0.0,0,0.0,"rain,snow",3.3,3.9,34.4,12.3,203.3,1020.8,77.0,16.0,53.8,4.8,3,0.25,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7,-1.3,-0.3,0.7,-6.5,-4.3,-3.7,78.4,5.561,100,62.5,"rain,snow",4.2,8.4,33.5,20.4,343.0,1011.4,92.0,8.1,9.0,0.8,0,0.29,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
-1.7,-6.2,-4.3,-6.9,-13.5,-10.6,-13.3,50.2,0.022,100,4.17,"rain,snow",0.7,8.0,57.4,31.9,302.2,1021.3,59.5,16.0,95.6,8.4,5,0.32,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
0.6,-6.2,-2.8,-3.5,-12.5,-8.4,-12.0,49.2,0.0,0,0.0,none,0.0,5.2,58.1,29.9,310.5,1032.1,19.7,16.0,129.0,11.0,5,0.36,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3.6,-6.1,-1.4,3.6,-9.4,-4.0,-8.9,57.6,0.0,0,0.0,snow,0.8,4.8,53.82,15.8,212.9,1035.5,36.0,16.0,116.1,10.0,5,0.39,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7.2,-1.5,2.4,7.2,-3.1,1.5,-4.6,61.5,0.0,0,0.0,none,0.0,3.6,49.540000000000006,13.3,131.1,1032.3,81.7,16.0,82.5,7.0,3,0.43,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10.8,3.3,6.7,10.8,1.0,6.0,2.0,72.3,0.0,0,0.0,none,0.0,1.2,45.260000000000005,8.9,35.8,1029.3,96.6,15.2,33.0,2.8,1,0.46,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18.5,8.0,12.9,18.5,7.0,12.8,11.5,91.4,2.597,100,37.5,rain,0.0,0.1,40.980000000000004,11.2,126.4,1020.3,99.8,9.2,27.4,2.3,1,0.5,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
26.1,14.1,18.8,26.1,14.1,18.8,13.2,73.2,1.203,100,4.17,rain,0.0,0.0,36.7,21.6,232.7,1015.5,85.9,12.4,78.4,6.8,6,0.53,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
16.0,7.4,11.3,16.0,6.3,11.1,6.8,75.1,2.077,100,8.33,rain,0.0,0.0,36.900000000000006,19.8,71.5,1020.9,70.3,15.7,52.6,4.6,4,0.56,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
7.8,5.6,6.9,6.1,1.3,3.9,5.1,88.3,32.367,100,62.5,rain,0.0,0.0,37.1,25.2,27.7,1008.0,99.8,10.6,28.3,2.3,1,0.6,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
8.7,5.5,6.6,4.8,1.3,2.6,0.1,64.4,0.0,0,0.0,none,0.0,0.0,57.0,37.3,330.0,1013.3,91.5,16.0,65.8,5.6,3,0.63,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6.6,3.8,5.1,4.3,0.8,2.5,-1.5,62.8,0.0,0,0.0,none,0.0,0.0,53.8,17.9,108.1,1020.9,100.0,16.0,40.0,3.4,2,0.66,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6.7,3.4,4.9,6.7,0.4,3.6,0.9,75.0,0.0,0,0.0,none,0.0,0.0,50.6,14.1,41.3,1019.3,89.0,15.9,27.5,2.3,2,0.7,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11.6,-0.1,5.8,11.6,-3.1,4.1,1.1,74.0,0.0,0,0.0,none,0.0,0.0,47.400000000000006,19.2,190.8,1016.3,43.3,13.5,136.8,11.8,5,0.73,2024,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11.0,6.7,8.4,11.0,2.5,6.9,2.0,65.1,0.294,100,8.33,rain,0.0,0.0,44.2,30.8,354.2,1012.8,97.3,15.9,51.7,4.4,2,0.75,2024,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
10.5,2.1,5.6,10.5,-2.2,3.1,-3.2,53.8,0.0,0,0.0,none,0.0,0.0,27.7,23.5,354.9,1018.2,11.1,16.0,143.9,12.5,6,0.79,2024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10.6,0.4,5.4,10.6,-2.6,4.8,-3.3,56.4,0.0,0,0.0,none,0.0,0.0,36.333333333333336,14.8,87.3,1016.0,9.0,16.0,147.4,12.8,6,0.83,2024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11.0,0.3,5.0,11.0,-3.3,3.2,-3.3,57.4,0.0,0,0.0,none,0.0,0.0,44.96666666666667,19.6,34.9,1013.8,21.4,15.9,145.3,12.7,6,0.86,2024,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
